#Matching species	Similarity (%)
Olsenella umbonata--Atopobacteriaceae--FN178463 (Valid)	93.552908199
Olsenella uli--Atopobacteriaceae--AF292373 (Valid)	93.5371785962
Olsenella profusa--Atopobacteriaceae--AF292374 (Valid)	93.3844011142
Olsenella scatoligenes--Atopobacteriaceae--JX905358 (Valid)	92.6611796982
Collinsella stercoris--Coriobacteriaceae--AB031061 (Valid)	91.6030534351
Collinsella intestinalis--Coriobacteriaceae--AB031063 (Valid)	91.2560721721
Collinsella tanakaei--Coriobacteriaceae--AB490807 (Valid)	91.2560721721
Slackia piriformis--Eggerthellaceae--AB490806 (Valid)	90.4529616725
Atopobium vaginae--Atopobacteriaceae--Y17195 (Valid)	90.4444444444
Atopobium parvulum--Atopobacteriaceae--CP001721 (Valid)	90.3159340659
Collinsella massiliensis--Coriobacteriaceae--JX424766 (Valid)	90.1253918495
Collinsella aerofaciens--Coriobacteriaceae--AB011816 (Valid)	89.9514899515
Enorma timonensis--Coriobacteriaceae--JX424767 (Valid)	89.8540653231
Gordonibacter urolithinfaciens--Eggerthellaceae--HG000667 (Valid)	89.7916666667
Gordonibacter faecihominis--Eggerthellaceae--KF785806 (Valid)	89.7598870056
Atopobium minutum--Atopobacteriaceae--X67148 (Valid)	89.7364771151
Eggerthella lenta--Eggerthellaceae--AF292375 (Valid)	89.5316804408
Adlercreutzia equolifaciens--Eggerthellaceae--AB306661 (Valid)	89.4700619408
Slackia faecicanis--Eggerthellaceae--AJ608686 (Valid)	89.470013947
Atopobium deltae--Atopobacteriaceae--KF537630 (Valid)	89.3695014663
Slackia exigua--Eggerthellaceae--AF101240 (Valid)	89.3528183716
Eggerthella sinensis--Eggerthellaceae--AY321958 (Valid)	89.2782060266
Coriobacterium glomerans--Coriobacteriaceae--X79048 (Valid)	89.2382948987
Gordonibacter pamelaeae--Eggerthellaceae--AM886059 (Valid)	89.2232330301
Slackia heliotrinireducens--Eggerthellaceae--AF101241 (Valid)	89.1986062718
Paraeggerthella hongkongensis--Eggerthellaceae--AY288517 (Valid)	89.138051857
Asaccharobacter celatus--Eggerthellaceae--AB266102 (Valid)	89.1304347826
Slackia isoflavoniconvertens--Eggerthellaceae--EU826403 (Valid)	89.0881913303
Enterorhabdus muris--Eggerthellaceae--KR364735 (Valid)	88.9921372409
Enorma massiliensis--Coriobacteriaceae--JN837493 (Valid)	88.9583333333
Atopobium fossor--Atopobacteriaceae--L34620 (Valid)	88.9423076923
Atopobium rimae--Atopobacteriaceae--AF292371 (Valid)	88.8656924148
Senegalimassilia anaerobia--Eggerthellaceae--JF824809 (Valid)	88.7377173091
Enterorhabdus caecimuris--Eggerthellaceae--DQ789120 (Valid)	88.7362637363
Slackia equolifaciens--Eggerthellaceae--EU377663 (Valid)	88.7285223368
Enterorhabdus mucosicola--Eggerthellaceae--AM747811 (Valid)	88.6269070735
Parvibacter caecicola--Eggerthellaceae--GQ456228 (Valid)	88.3414295628
Cryptobacterium curtum--Eggerthellaceae--AB019260 (Valid)	87.2191011236
Denitrobacterium detoxificans--Eggerthellaceae--U43492 (Valid)	86.1995753715
Streptomyces barkulensis--Streptomycetaceae--JQ862602 (Valid)	84.8936170213
Streptomyces viridis--Streptomycetaceae--FR692117 (Valid)	84.6903270703
Streptomyces chitinivorans--Streptomycetaceae--JQ862603 (Valid)	84.6262341326
Streptomyces incanus--Streptomycetaceae--FR692095 (Valid)	84.5511482255
Streptomyces herbaceus--Streptomycetaceae--FR692091 (Valid)	84.4815588031
Streptomyces cyanoalbus--Streptomycetaceae--AB184882 (Valid)	84.221598878
Streptomyces prasinus--Streptomycetaceae--DQ026658 (Valid)	84.1597796143
Allostreptomyces psammosilenae--Streptomycetaceae--KX689228 (Valid)	84.0440165062
Streptomyces bikiniensis--Streptomycetaceae--X79851 (Valid)	84.0220385675
Streptomyces daqingensis--Streptomycetaceae--KF982696 (Valid)	83.7336993823
Kitasatospora cineracea--Streptomycetaceae--AB022875 (Valid)	83.2413793103
