#Matching species	Similarity (%)
Veillonella caviae--Veillonellaceae--AY355140 (Valid)	98.1455064194
Veillonella rogosae--Veillonellaceae--EF108443 (Valid)	97.6917349218
Veillonella dispar--Veillonellaceae--AF439639 (Valid)	97.1615720524
Veillonella atypica--Veillonellaceae--AF439641 (Valid)	97.1428571429
Veillonella tobetsuensis--Veillonellaceae--AB679109 (Valid)	97.1409574468
Veillonella denticariosi--Veillonellaceae--EF185167 (Valid)	97.0607882432
Veillonella parvula--Veillonellaceae--AY995767 (Valid)	96.8603874415
Veillonella rodentium--Veillonellaceae--AY514996 (Valid)	96.5543644717
Veillonella seminalis--Veillonellaceae--AY211542 (Valid)	95.1600893522
Veillonella magna--Veillonellaceae--EU096495 (Valid)	95.020746888
Veillonella criceti--Veillonellaceae--AF186072 (Valid)	94.8391420912
Veillonella ratti--Veillonellaceae--AY355138 (Valid)	94.770773639
Veillonella montpellierensis--Veillonellaceae--AF473836 (Valid)	93.8210227273
Megasphaera micronuciformis--Veillonellaceae--AF473834 (Valid)	90.2421652422
Megasphaera elsdenii--Veillonellaceae--U95027 (Valid)	89.4661921708
Megasphaera indica--Veillonellaceae--HM990965 (Valid)	89.2786234282
Megasphaera paucivorans--Veillonellaceae--DQ223730 (Valid)	89.2338177015
Megasphaera massiliensis--Veillonellaceae--JX424772 (Valid)	89.2215568862
Megasphaera sueciensis--Veillonellaceae--DQ223729 (Valid)	89.0138980807
Propionispora hippei--Sporomusaceae--AJ508927 (Valid)	89.0073284477
Anaeroglobus geminatus--Veillonellaceae--AF338413 (Valid)	88.9522451889
Propionispira arcuata--Selenomonadaceae--AB298743 (Valid)	88.4992987377
Propionispora vibrioides--Sporomusaceae--AJ279802 (Valid)	88.474350433
Dialister micraerophilus--Veillonellaceae--AF473837 (Valid)	88.3542538354
Anaeroarcus burkinensis--Sporomusaceae--AJ010961 (Valid)	88.255033557
Megasphaera cerevisiae--Veillonellaceae--L37040 (Valid)	88.1751824818
Anaerosinus glycerini--Sporomusaceae--AJ010960 (Valid)	88.1605351171
Anaeromusa acidaminophila--Sporomusaceae--AF071415 (Valid)	87.917222964
Dialister invisus--Veillonellaceae--AY162469 (Valid)	87.9069767442
Propionispira raffinosivorans--Selenomonadaceae--DQ217599 (Valid)	87.8576413119
Negativicoccus succinicivorans--Veillonellaceae--FJ715930 (Valid)	87.8397711016
Dialister propionicifaciens--Veillonellaceae--AY850119 (Valid)	87.7873563218
Dialister succinatiphilus--Veillonellaceae--AB370249 (Valid)	87.7740863787
Anaerospora hongkongensis--Sporomusaceae--AY372050 (Valid)	87.7717391304
Propionispira paucivorans--Selenomonadaceae--HE582762 (Valid)	87.5083056478
Phascolarctobacterium faecium--Acidaminococcaceae--X72865 (Valid)	87.4916833001
Acetonema longum--Sporomusaceae--AJ010964 (Valid)	87.4079035499
Propionispira arboris--Selenomonadaceae--Y18190 (Valid)	87.4053682037
Sporomusa aerivorans--Sporomusaceae--AJ506191 (Valid)	87.3915943963
Allisonella histaminiformans--Veillonellaceae--AF548373 (Valid)	87.1202113606
Dialister pneumosintes--Veillonellaceae--X82500 (Valid)	87.0320855615
Selenomonas bovis--Selenomonadaceae--EF139191 (Valid)	86.9795109055
Pelosinus propionicus--Sporomusaceae--AM258975 (Valid)	86.9594145043
Anaerosporomusa subterranea--Sporomusaceae--KX268498 (Valid)	86.8315508021
Sporomusa sphaeroides--Sporomusaceae--AJ279801 (Valid)	86.55126498
Dendrosporobacter quercicolus--Sporomusaceae--AJ010962 (Valid)	86.5100671141
Acidaminococcus fermentans--Acidaminococcaceae--X78017 (Valid)	86.5026595745
Mitsuokella jalaludinii--Selenomonadaceae--AF479674 (Valid)	86.4990072799
Sporomusa paucivorans--Sporomusaceae--FR749939 (Valid)	86.3515312916
Sporomusa malonica--Sporomusaceae--AJ279799 (Valid)	86.3031914894
