#Matching species	Similarity (%)
Dubosiella newyorkensis--Erysipelotrichaceae--KU744405 (Valid)	90.7735982967
Faecalicoccus acidiformans--Streptococcaceae--HQ452864 (Valid)	88.1728582259
Catenisphaera adipataccumulans--Erysipelotrichaceae--AB537978 (Valid)	87.8985507246
Holdemanella biformis--Eubacteriaceae--M59230 (Valid)	87.7304964539
Faecalibaculum rodentium--Erysipelotrichaceae--KP881689 (Valid)	87.703180212
Allobaculum stercoricanis--Erysipelotrichaceae--AJ417075 (Valid)	87.5798438609
Faecalitalea cylindroides--Eubacteriaceae--L34617 (Valid)	86.11898017
Faecalicoccus pleomorphus--Streptococcaceae--M23730 (Valid)	86.0184528034
Ileibacterium valens--Erysipelotrichaceae--KU744404 (Valid)	86.0085227273
Longicatena caecimuris--Erysipelotrichaceae--KR364771 (Valid)	85.7752489331
Eubacterium tortuosum--Eubacteriaceae--L34683 (Valid)	85.6028368794
Dielma fastidiosa--Erysipelotrichaceae--JF824807 (Valid)	85.4609929078
Eubacterium dolichum--Eubacteriaceae--L34682 (Valid)	85.4403409091
Clostridium innocuum--Clostridiaceae--M23732 (Valid)	84.6917080085
Holdemania massiliensis--Erysipelotrichaceae--CALK01000057 (Valid)	84.124734231
Breznakia pachnodae--Erysipelotrichaceae--AJ629069 (Valid)	84.07960199
Breznakia blatticola--Erysipelotrichaceae--KU043523 (Valid)	83.7643678161
Anaerorhabdus furcosa--Bacteroidaceae--GU585668 (Valid)	83.5714285714
Holdemania filiformis--Erysipelotrichaceae--Y11466 (Valid)	83.526850508
Erysipelothrix inopinata--Erysipelotrichaceae--AJ550617 (Valid)	83.1325301205
Bulleidia extructa--Erysipelotrichaceae--AF220064 (Valid)	82.9163688349
Erysipelothrix larvae--Erysipelotrichaceae--KJ670316 (Valid)	82.6836581709
Solobacterium moorei--Erysipelotrichaceae--AB031056 (Valid)	82.605583393
Clostridium spiroforme--Clostridiaceae--X75908 (Valid)	82.2784810127
Clostridium saccharogumia--Clostridiaceae--DQ100445 (Valid)	82.1479374111
Erysipelothrix rhusiopathiae--Erysipelotrichaceae--AB034200 (Valid)	81.914893617
Erysipelothrix tonsillarum--Erysipelotrichaceae--AB055906 (Valid)	81.8439716312
Clostridium ramosum--Clostridiaceae--X73440 (Valid)	81.7211948791
Caldalkalibacillus uzonensis--Bacillaceae--DQ221694 (Valid)	81.6355810617
Acholeplasma parvum--Acholeplasmataceae--AY538170 (Valid)	81.5209665956
Ureibacillus thermophilus--Planococcaceae--DQ348072 (Valid)	81.4893617021
Clostridium cocleatum--Clostridiaceae--Y18188 (Valid)	81.4762242725
Caldibacillus debilis--Bacillaceae--FN428699 (Valid)	81.3871196037
Anoxybacillus tepidamans--Bacillaceae--FN428691 (Valid)	81.3871196037
Ureibacillus terrenus--Planococcaceae--AJ276403 (Valid)	81.3607370659
Ureibacillus composti--Planococcaceae--DQ348071 (Valid)	81.2056737589
Effusibacillus pohliae--Alicyclobacillaceae--AJ564766 (Valid)	81.0638297872
Anoxybacillus geothermalis--Bacillaceae--KJ722458 (Valid)	81.0332625619
Bacillus funiculus--Bacillaceae--AB049195 (Valid)	81.006378455
Melghiribacillus thermohalophilus--Bacillaceae--KC845574 (Valid)	80.9759547383
Kandleria vitulina--Erysipelotrichaceae--AB210825 (Valid)	80.9084457062
Sharpea azabuensis--Lactobacillaceae--AB210824 (Valid)	80.780141844
Longibaculum muris--Erysipelotrichaceae--KR364765 (Valid)	80.6543385491
Catenibacterium mitsuokai--Erysipelotrichaceae--AB030224 (Valid)	80.5832147937
Tuberibacillus calidus--Sporolactobacillaceae--AB231786 (Valid)	80.5673758865
Lactobacillus kitasatonis--Lactobacillaceae--AB107638 (Valid)	80.4826117814
Cohnella rhizosphaerae--Paenibacillaceae--KF840792 (Valid)	80.4704205274
Lactobacillus amylovorus--Lactobacillaceae--AY944408 (Valid)	80.4116394606
Anoxybacillus contaminans--Bacillaceae--AJ551330 (Valid)	80.1840056617
Lactobacillus intestinalis--Lactobacillaceae--AJ306299 (Valid)	80.1132342534
