#Matching species	Similarity (%)
Olsenella umbonata--Atopobacteriaceae--FN178463 (Valid)	93.4860415175
Olsenella uli--Atopobacteriaceae--AF292373 (Valid)	93.475177305
Olsenella profusa--Atopobacteriaceae--AF292374 (Valid)	93.2432432432
Olsenella scatoligenes--Atopobacteriaceae--JX905358 (Valid)	92.1276595745
Collinsella stercoris--Coriobacteriaceae--AB031061 (Valid)	91.3074712644
Slackia piriformis--Eggerthellaceae--AB490806 (Valid)	90.462633452
Collinsella intestinalis--Coriobacteriaceae--AB031063 (Valid)	90.329512894
Atopobium vaginae--Atopobacteriaceae--Y17195 (Valid)	90.1901140684
Collinsella tanakaei--Coriobacteriaceae--AB490807 (Valid)	90.0497512438
Atopobium parvulum--Atopobacteriaceae--CP001721 (Valid)	89.9786780384
Enorma timonensis--Coriobacteriaceae--JX424767 (Valid)	89.6280400572
Atopobium minutum--Atopobacteriaceae--X67148 (Valid)	89.5833333333
Gordonibacter faecihominis--Eggerthellaceae--KF785806 (Valid)	89.4927536232
Gordonibacter urolithinfaciens--Eggerthellaceae--HG000667 (Valid)	89.4586894587
Collinsella massiliensis--Coriobacteriaceae--JX424766 (Valid)	89.4566098946
Slackia exigua--Eggerthellaceae--AF101240 (Valid)	89.2679459844
Adlercreutzia equolifaciens--Eggerthellaceae--AB306661 (Valid)	89.1737891738
Atopobium deltae--Atopobacteriaceae--KF537630 (Valid)	89.1336270191
Eggerthella lenta--Eggerthellaceae--AF292375 (Valid)	89.0947968639
Slackia heliotrinireducens--Eggerthellaceae--AF101241 (Valid)	89.0469416785
Eggerthella sinensis--Eggerthellaceae--AY321958 (Valid)	89.0401146132
Slackia faecicanis--Eggerthellaceae--AJ608686 (Valid)	89.0391459075
Senegalimassilia anaerobia--Eggerthellaceae--JF824809 (Valid)	89.0317700454
Gordonibacter pamelaeae--Eggerthellaceae--AM886059 (Valid)	88.9921372409
Enterorhabdus muris--Eggerthellaceae--KR364735 (Valid)	88.9052167524
Coriobacterium glomerans--Coriobacteriaceae--X79048 (Valid)	88.8571428571
Slackia isoflavoniconvertens--Eggerthellaceae--EU826403 (Valid)	88.8375673595
Atopobium fossor--Atopobacteriaceae--L34620 (Valid)	88.6913229018
Paraeggerthella hongkongensis--Eggerthellaceae--AY288517 (Valid)	88.6819484241
Enterorhabdus caecimuris--Eggerthellaceae--DQ789120 (Valid)	88.5572139303
Collinsella aerofaciens--Coriobacteriaceae--AB011816 (Valid)	88.5
Atopobium rimae--Atopobacteriaceae--AF292371 (Valid)	88.4943181818
Enterorhabdus mucosicola--Eggerthellaceae--AM747811 (Valid)	88.4615384615
Asaccharobacter celatus--Eggerthellaceae--AB266102 (Valid)	88.4615384615
Enorma massiliensis--Coriobacteriaceae--JN837493 (Valid)	88.403722262
Slackia equolifaciens--Eggerthellaceae--EU377663 (Valid)	88.0512091038
Parvibacter caecicola--Eggerthellaceae--GQ456228 (Valid)	88.0341880342
Cryptobacterium curtum--Eggerthellaceae--AB019260 (Valid)	86.7391304348
Denitrobacterium detoxificans--Eggerthellaceae--U43492 (Valid)	85.6011519078
Streptomyces incanus--Streptomycetaceae--FR692095 (Valid)	84.0548340548
Streptomyces emeiensis--Streptomycetaceae--DQ462649 (Valid)	84.0348330914
Acidothermus cellulolyticus--Acidothermaceae--CP000481 (Valid)	83.8434163701
Streptomyces bikiniensis--Streptomycetaceae--X79851 (Valid)	83.5352815396
Streptomyces cyanoalbus--Streptomycetaceae--AB184882 (Valid)	83.475177305
Streptomyces viridis--Streptomycetaceae--FR692117 (Valid)	83.4651329978
Streptomyces herbaceus--Streptomycetaceae--FR692091 (Valid)	83.3333333333
Streptomyces bambergiensis--Streptomycetaceae--AB184869 (Valid)	83.3096590909
Streptomyces prasinopilosus--Streptomycetaceae--AB249968 (Valid)	83.2
Streptomyces prasinus--Streptomycetaceae--DQ026658 (Valid)	83.03761533
Streptomyces calidiresistens--Streptomycetaceae--KJ361473 (Valid)	82.7195467422
