#Matching species	Similarity (%)
Parasutterella excrementihominis--Sutterellaceae--AB370250 (Valid)	96.0810810811
Turicimonas muris--Sutterellaceae--KR364792 (Valid)	93.9799331104
Sutterella parvirubra--Sutterellaceae--AB300989 (Valid)	90.2919212492
Parasutterella secunda--Sutterellaceae--AB491209 (Valid)	89.4629503739
Derxia gummosa--Alcaligenaceae--AB089482 (Valid)	89.4409937888
Pandoraea thiooxydans--Burkholderiaceae--EF397578 (Valid)	89.3617021277
Paraburkholderia andropogonis--Burkholderiaceae--JX986957 (Valid)	89.1082368958
Sutterella stercoricanis--Sutterellaceae--AJ566849 (Valid)	88.9270976616
Piscinibacterium candidicorallinum--Unclassified Burkholderiales--LT158233 (Valid)	88.9045936396
Tepidimonas thermarum--Unclassified Burkholderiales--AM042693 (Valid)	88.7238352465
Glaciimonas immobilis--Oxalobacteraceae--GU441679 (Valid)	88.6577181208
Lautropia mirabilis--Burkholderiaceae--AEQP01000026 (Valid)	88.5752688172
Cupriavidus respiraculi--Burkholderiaceae--AF500583 (Valid)	88.5302197802
Glaciimonas frigoris--Oxalobacteraceae--JX545209 (Valid)	88.5234899329
Paucimonas lemoignei--Burkholderiaceae--X92555 (Valid)	88.5112168593
Caldimonas manganoxidans--Comamonadaceae--AB008801 (Valid)	88.4720327422
Pusillimonas ginsengisoli--Alcaligenaceae--EF672088 (Valid)	88.4381338742
Pusillimonas soli--Alcaligenaceae--GQ241322 (Valid)	88.4137931034
Cupriavidus plantarum--Burkholderiaceae--HQ438086 (Valid)	88.373655914
Bordetella trematum--Alcaligenaceae--AJ277798 (Valid)	88.3580080754
Oxalicibacterium flavum--Oxalobacteraceae--AY061962 (Valid)	88.3072739633
Noviherbaspirillum massiliense--Oxalobacteraceae--JN657219 (Valid)	88.3064516129
Sutterella wadsworthensis--Sutterellaceae--GU585669 (Valid)	88.2801664355
Cupriavidus taiwanensis--Burkholderiaceae--AF300324 (Valid)	88.255033557
Glaciimonas alpina--Oxalobacteraceae--HM756647 (Valid)	88.255033557
Paraburkholderia endofungorum--Burkholderiaceae--AM420302 (Valid)	88.1879194631
Paraburkholderia sediminicola--Burkholderiaceae--EU035613 (Valid)	88.1873727088
Bordetella hinzii--Alcaligenaceae--AF177667 (Valid)	88.1720430108
Glaciimonas singularis--Oxalobacteraceae--JX218021 (Valid)	88.1436314363
Bordetella pseudohinzii--Alcaligenaceae--JHEP02000033 (Valid)	88.1048387097
Methyloversatilis discipulorum--Rhodocyclaceae--AZUP01000001 (Valid)	88.1048387097
Burkholderia turbans--Burkholderiaceae--FCOD02000076 (Valid)	88.1048387097
Burkholderia arationis--Burkholderiaceae--FCOG02000237 (Valid)	88.1048387097
Bordetella avium--Alcaligenaceae--AF177666 (Valid)	88.1048387097
Alcaligenes endophyticus--Alcaligenaceae--KR967368 (Valid)	88.0936454849
Burkholderia arvi--Burkholderiaceae--FCOM02000208 (Valid)	88.0376344086
Noviherbaspirillum aurantiacum--Oxalobacteraceae--HQ830497 (Valid)	88.0376344086
Undibacterium terreum--Oxalobacteraceae--JQ417431 (Valid)	88.0295897781
Burkholderia peredens--Burkholderiaceae--FCOH02000055 (Valid)	87.9865771812
Burkholderia concitans--Burkholderiaceae--FCNV02000034 (Valid)	87.9704301075
Burkholderia ptereochthonis--Burkholderiaceae--FCOB02000074 (Valid)	87.9704301075
Candidimonas bauzanensis--Alcaligenaceae--GQ246953 (Valid)	87.9194630872
Limnobacter litoralis--Burkholderiaceae--AB366174 (Valid)	87.9158180584
Burkholderia glebae--Burkholderiaceae--FCOJ02000126 (Valid)	87.9032258065
Burkholderia stabilis--Burkholderiaceae--AF097533 (Valid)	87.844190732
Burkholderia multivorans--Burkholderiaceae--Y18703 (Valid)	87.8296146045
Sterolibacterium denitrificans--Sterolibacteriaceae--AJ306683 (Valid)	87.8016085791
Limnobacter thiooxidans--Burkholderiaceae--AJ289885 (Valid)	87.7523553163
Pusillimonas noertemannii--Alcaligenaceae--AY695828 (Valid)	87.6758204956
Basilea psittacipulmonis--Alcaligenaceae--JX412111 (Valid)	87.399463807
